rooms,type,sellerg,distance,bathroom,lattitude,longtitude,regionname,propertycount,year_sold,landsize_log,price
3,12.426647611387448,8.763031414441148,12.4,1.0,-37.7174,145.0361,8.981710822622107,1414.0,2016,6.322565239927284,690000.0
3,12.426647611387448,8.763031414441148,12.4,2.0,-37.7125,145.0306,8.981710822622107,1414.0,2016,6.150602768446279,607500.0
2,12.426647611387448,11.001574755595415,12.4,1.0,-37.7159,145.0389,8.981710822622107,1414.0,2016,6.647688373563329,705500.0
2,12.426647611387448,8.357559868488613,7.8,2.0,-37.8115,144.8763,8.664205200135687,1808.0,2016,5.198497031265826,677200.0
3,12.426647611387448,8.82018930081173,7.8,2.0,-37.8108,144.8819,8.664205200135687,1808.0,2016,5.598421958998375,1155000.0
3,12.426647611387448,9.881664099258742,7.8,1.0,-37.8046,144.8831,8.664205200135687,1808.0,2016,5.560681631015528,817000.0
3,12.426647611387448,9.881664099258742,7.8,2.0,-37.8118,144.8801,8.664205200135687,1808.0,2016,5.62040086571715,1035000.0
2,12.426647611387448,8.82018930081173,7.8,1.0,-37.8083,144.8841,8.664205200135687,1808.0,2016,5.41610040220442,677500.0
1,12.426647611387448,7.231509676813348,7.8,1.0,-37.8118,144.8783,8.664205200135687,1808.0,2016,5.916202062607435,630000.0
3,12.426647611387448,10.715136328193829,7.8,1.0,-37.8123,144.8805,8.664205200135687,1808.0,2016,5.860786223465865,760000.0
2,12.426647611387448,9.881664099258742,7.8,2.0,-37.8058,144.8846,8.664205200135687,1808.0,2016,4.442651256490317,730000.0
1,12.426647611387448,9.881664099258742,7.8,1.0,-37.8086,144.8824,8.664205200135687,1808.0,2016,5.60947179518496,750000.0
2,6.051274845873384,9.547272485004283,7.8,1.0,-37.8083,144.8775,8.664205200135687,1808.0,2016,4.770684624465665,440000.0
2,12.426647611387448,9.881664099258742,7.8,1.0,-37.8068,144.8782,8.664205200135687,1808.0,2016,5.3981627015177525,685000.0
3,12.426647611387448,8.82018930081173,7.8,1.0,-37.812,144.8804,8.664205200135687,1808.0,2017,5.786897381366708,967500.0
1,6.051274845873384,8.82018930081173,7.8,1.0,-37.81,144.8786,8.664205200135687,1808.0,2017,0.0,210000.0
3,12.426647611387448,8.82018930081173,7.8,2.0,-37.8079,144.8825,8.664205200135687,1808.0,2016,5.60947179518496,1340000.0
4,12.426647611387448,8.357559868488613,7.8,2.0,-37.8039,144.8849,8.664205200135687,1808.0,2016,5.6240175061873385,925000.0
2,6.051274845873384,8.82018930081173,7.8,1.0,-37.8096,144.874,8.664205200135687,1808.0,2016,0.0,270000.0
4,12.426647611387448,8.82018930081173,7.8,2.0,-37.8078,144.8825,8.664205200135687,1808.0,2016,5.616771097666572,1275000.0
3,12.426647611387448,9.881664099258742,7.8,1.0,-37.8085,144.8802,8.664205200135687,1808.0,2016,5.62040086571715,925000.0
4,12.426647611387448,8.82018930081173,7.8,2.0,-37.8066,144.8811,8.664205200135687,1808.0,2016,5.840641657373398,1336000.0
1,6.051274845873384,12.301380752661917,7.8,1.0,-37.8089,144.8788,8.664205200135687,1808.0,2016,0.0,200000.0
4,9.337350538599642,9.547272485004283,12.1,3.0,-37.8958,145.0696,13.729633693290735,4442.0,2017,5.659482215759621,1100000.0
4,12.426647611387448,9.547272485004283,12.1,2.0,-37.8918,145.0769,13.729633693290735,4442.0,2017,6.478509642208569,1500000.0
3,12.426647611387448,13.139862802892615,12.1,1.0,-37.8868,145.0688,13.729633693290735,4442.0,2017,6.553933404025811,1470000.0
3,9.337350538599642,9.547272485004283,12.1,2.0,-37.9043,145.0622,13.729633693290735,4442.0,2016,5.713732805509369,1160000.0
3,9.337350538599642,9.547272485004283,12.1,2.0,-37.9017,145.0739,13.729633693290735,4442.0,2016,5.493061443340548,1100000.0
3,12.426647611387448,10.427165182724458,12.1,1.0,-37.8968,145.075,13.729633693290735,4442.0,2016,5.616771097666572,820000.0
2,9.337350538599642,9.547272485004283,12.1,1.0,-37.8927,145.0691,13.729633693290735,4442.0,2016,4.867534450455582,690000.0
2,6.051274845873384,12.324207231012657,12.1,1.0,-37.8955,145.07299999999995,13.729633693290735,4442.0,2016,5.087596335232384,740000.0
3,6.051274845873384,10.427165182724458,12.1,2.0,-37.8936,145.0709,13.729633693290735,4442.0,2016,5.627621113690637,975000.0
3,12.426647611387448,9.547272485004283,12.1,1.0,-37.9027,145.0684,13.729633693290735,4442.0,2016,6.39024066706535,1060000.0
2,6.051274845873384,12.324207231012657,12.1,1.0,-37.8936,145.0725,13.729633693290735,4442.0,2016,5.62040086571715,680000.0
2,6.051274845873384,12.324207231012657,12.1,1.0,-37.898,145.0734,13.729633693290735,4442.0,2016,0.0,825000.0
3,12.426647611387448,10.427165182724458,12.1,1.0,-37.8991,145.0686,13.729633693290735,4442.0,2016,6.428105272684596,1430000.0
2,12.426647611387448,8.763031414441148,12.1,1.0,-37.8875,145.0676,13.729633693290735,4442.0,2016,6.548219102762372,435000.0
3,12.426647611387448,10.427165182724458,12.1,2.0,-37.8959,145.0736,13.729633693290735,4442.0,2016,6.727431724850855,1370000.0
2,6.051274845873384,13.12690033222443,12.1,2.0,-37.8882,145.0666,13.729633693290735,4442.0,2016,8.573573524852344,605000.0
3,12.426647611387448,8.76987997146933,12.1,1.0,-37.8996,145.0716,13.729633693290735,4442.0,2016,6.418364935936212,1355000.0
3,9.337350538599642,12.324207231012657,12.1,2.0,-37.8969,145.0654,13.729633693290735,4442.0,2016,0.0,785000.0
3,12.426647611387448,10.427165182724458,12.1,1.0,-37.8887,145.0718,13.729633693290735,4442.0,2016,6.55250788703459,1420000.0
4,12.426647611387448,8.76987997146933,12.1,2.0,-37.8932,145.0681,13.729633693290735,4442.0,2016,6.493753839851686,1610000.0
1,6.051274845873384,10.737894144176117,12.1,1.0,-37.8956,145.0705,13.729633693290735,4442.0,2016,0.0,290000.0
2,12.426647611387448,9.547272485004283,12.1,1.0,-37.898,145.0759,13.729633693290735,4442.0,2016,5.749392985908253,910500.0
1,6.051274845873384,7.463914277402709,12.1,1.0,-37.8961,145.0651,13.729633693290735,4442.0,2017,0.0,331000.0
2,12.426647611387448,9.547272485004283,12.1,1.0,-37.8888,145.0743,13.729633693290735,4442.0,2017,0.0,685000.0
1,6.051274845873384,9.833435576589446,12.1,1.0,-37.8944,145.0733,13.729633693290735,4442.0,2016,0.0,256500.0
3,12.426647611387448,9.833435576589446,12.1,2.0,-37.8955,145.0742,13.729633693290735,4442.0,2016,6.4425401664681985,1365000.0
3,9.337350538599642,12.324207231012657,12.1,2.0,-37.8939,145.0715,13.729633693290735,4442.0,2016,0.0,860000.0
5,12.426647611387448,12.324207231012657,12.1,2.0,-37.9055,145.0691,13.729633693290735,4442.0,2016,6.52795791762255,1300000.0
3,6.051274845873384,10.965382211398936,12.1,1.0,-37.8966,145.0737,13.729633693290735,4442.0,2016,5.204006687076795,835000.0
2,9.337350538599642,9.547272485004283,12.1,2.0,-37.8969,145.0654,13.729633693290735,4442.0,2016,7.1846291527173145,720000.0
2,12.426647611387448,9.547272485004283,12.1,2.0,-37.9033,145.0727,13.729633693290735,4442.0,2016,5.683579767338681,861500.0
2,6.051274845873384,9.46790994403365,12.1,2.0,-37.8882,145.0666,13.729633693290735,4442.0,2016,8.573573524852344,500000.0
4,12.426647611387448,10.427165182724458,12.1,2.0,-37.8885,145.0726,13.729633693290735,4442.0,2016,6.53813982376767,1670000.0
4,12.426647611387448,9.547272485004283,12.1,2.0,-37.906,145.07399999999996,13.729633693290735,4442.0,2017,6.324358962381311,1400000.0
2,12.426647611387448,9.833435576589446,12.1,1.0,-37.8929,145.0765,13.729633693290735,4442.0,2017,0.0,692000.0
2,6.051274845873384,9.67399192837374,12.1,1.0,-37.8894,145.0679,13.729633693290735,4442.0,2016,4.634728988229636,603000.0
3,12.426647611387448,10.427165182724458,12.1,1.0,-37.9012,145.0646,13.729633693290735,4442.0,2016,6.318968113746434,1076000.0
3,12.426647611387448,9.547272485004283,12.1,2.0,-37.902,145.0705,13.729633693290735,4442.0,2016,6.2285110035911835,1100000.0
1,6.051274845873384,10.427165182724458,12.1,1.0,-37.8979,145.0652,13.729633693290735,4442.0,2016,0.0,291000.0
4,9.337350538599642,12.324207231012657,12.1,3.0,-37.895,145.0749,13.729633693290735,4442.0,2016,5.697093486505405,1200000.0
3,12.426647611387448,9.833435576589446,12.1,2.0,-37.9031,145.0668,13.729633693290735,4442.0,2016,6.317164686747284,1090000.0
3,12.426647611387448,7.463914277402709,12.1,1.0,-37.8943,145.0689,13.729633693290735,4442.0,2016,6.601230118728877,1220000.0
4,12.426647611387448,8.76987997146933,12.1,2.0,-37.8916,145.0753,13.729633693290735,4442.0,2016,6.898714534329988,1800000.0
2,6.051274845873384,10.427165182724458,12.1,1.0,-37.8941,145.0655,13.729633693290735,4442.0,2016,0.0,435000.0
4,12.426647611387448,10.427165182724458,12.1,1.0,-37.8897,145.0709,13.729633693290735,4442.0,2016,6.329720905522696,1641000.0
2,9.337350538599642,12.324207231012657,12.1,1.0,-37.8947,145.0722,13.729633693290735,4442.0,2016,5.231108616854587,745500.0
3,12.426647611387448,7.463914277402709,12.1,1.0,-37.8904,145.0729,13.729633693290735,4442.0,2016,5.846438775057725,1260000.0
3,12.426647611387448,11.984082915492682,11.8,2.0,-37.8986,145.0359,13.729633693290735,3578.0,2016,6.478509642208569,1401000.0
4,12.426647611387448,18.888439119878605,11.8,1.0,-37.9062,145.0263,13.729633693290735,3578.0,2016,6.806829360392176,2250000.0
4,12.426647611387448,12.324207231012657,11.8,2.0,-37.9035,145.028,13.729633693290735,3578.0,2016,6.559615237493242,1715000.0
2,12.426647611387448,9.833435576589446,11.8,1.0,-37.9071,145.046,13.729633693290735,3578.0,2016,6.579251212010101,1960000.0
1,6.051274845873384,8.76987997146933,11.8,1.0,-37.9028,145.0475,13.729633693290735,3578.0,2016,0.0,250000.0
1,6.051274845873384,8.76987997146933,11.8,1.0,-37.9032,145.0455,13.729633693290735,3578.0,2017,0.0,290000.0
3,12.426647611387448,9.420409710338928,11.8,1.0,-37.9058,145.028,13.729633693290735,3578.0,2017,6.556778356158042,1708000.0
2,12.426647611387448,12.324207231012657,11.8,1.0,-37.9063,145.0535,13.729633693290735,3578.0,2017,5.5254529391317835,758000.0
4,12.426647611387448,12.324207231012657,11.8,1.0,-37.9066,145.0354,13.729633693290735,3578.0,2016,6.692083742506628,1920000.0
3,12.426647611387448,9.547272485004283,11.8,2.0,-37.9064,145.0287,13.729633693290735,3578.0,2016,5.937536205082426,1256000.0
4,12.426647611387448,12.324207231012657,11.8,2.0,-37.9065,145.0461,13.729633693290735,3578.0,2016,6.520621127558696,1918000.0
3,6.051274845873384,9.547272485004283,11.8,1.0,-37.906,145.04,13.729633693290735,3578.0,2016,5.583496308781699,900000.0
4,12.426647611387448,9.547272485004283,11.8,2.0,-37.9063,145.0493,13.729633693290735,3578.0,2016,6.555356891810665,1875000.0
2,12.426647611387448,8.76987997146933,11.8,1.0,-37.906,145.0497,13.729633693290735,3578.0,2016,6.248042874508429,1250000.0
2,12.426647611387448,9.547272485004283,11.8,1.0,-37.9056,145.0288,13.729633693290735,3578.0,2016,6.53813982376767,1360000.0
3,12.426647611387448,9.547272485004283,11.8,2.0,-37.9088,145.0471,13.729633693290735,3578.0,2016,6.504288173536645,1770000.0
2,6.051274845873384,15.04065185076554,11.8,1.0,-37.9016,145.0414,13.729633693290735,3578.0,2016,0.0,435000.0
5,12.426647611387448,9.547272485004283,11.8,3.0,-37.9061,145.0329,13.729633693290735,3578.0,2016,6.142037405587356,1836000.0
3,9.337350538599642,9.547272485004283,11.8,2.0,-37.903,145.0285,13.729633693290735,3578.0,2016,5.7899601708972535,1250000.0
2,6.051274845873384,9.833435576589446,11.8,1.0,-37.9009,145.037,13.729633693290735,3578.0,2016,0.0,950000.0
1,6.051274845873384,8.76987997146933,11.8,1.0,-37.9018,145.0454,13.729633693290735,3578.0,2016,0.0,260000.0
3,6.051274845873384,9.547272485004283,11.8,2.0,-37.9018,145.0477,13.729633693290735,3578.0,2016,0.0,822500.0
2,12.426647611387448,9.547272485004283,11.8,1.0,-37.9001,145.0428,13.729633693290735,3578.0,2016,5.351858133476067,810000.0
3,12.426647611387448,9.547272485004283,11.8,1.0,-37.9036,145.0521,13.729633693290735,3578.0,2016,6.313548046277095,1322000.0
2,12.426647611387448,9.833435576589446,11.8,1.0,-37.9026,145.0364,13.729633693290735,3578.0,2016,0.0,861000.0
2,12.426647611387448,8.090928966223574,11.8,1.0,-37.9045,145.0426,13.729633693290735,3578.0,2016,5.707110264748875,765000.0
3,6.051274845873384,18.888439119878605,11.8,2.0,-37.8981,145.0367,13.729633693290735,3578.0,2016,5.940171252720432,973000.0
4,12.426647611387448,12.324207231012657,11.8,3.0,-37.9061,145.0509,13.729633693290735,3578.0,2016,6.577861357721047,1845000.0
3,12.426647611387448,18.888439119878605,11.8,1.0,-37.9047,145.0274,13.729633693290735,3578.0,2016,6.361302477572996,1535000.0
4,12.426647611387448,9.547272485004283,11.8,2.0,-37.905,145.029,13.729633693290735,3578.0,2016,6.539585955617669,2005000.0
3,6.051274845873384,10.427165182724458,11.8,2.0,-37.9069,145.041,13.729633693290735,3578.0,2016,5.198497031265826,932000.0
4,12.426647611387448,8.76987997146933,11.8,2.0,-37.8993,145.0447,13.729633693290735,3578.0,2016,6.760414691083428,1500000.0
1,6.051274845873384,7.463914277402709,11.8,1.0,-37.9038,145.0454,13.729633693290735,3578.0,2016,0.0,260000.0
4,12.426647611387448,8.76987997146933,11.8,2.0,-37.9032,145.049,13.729633693290735,3578.0,2016,6.502790045915623,1390000.0
3,12.426647611387448,12.324207231012657,11.8,1.0,-37.9064,145.0291,13.729633693290735,3578.0,2016,5.986452005284438,940000.0
1,6.051274845873384,7.463914277402709,11.8,1.0,-37.9028,145.0426,13.729633693290735,3578.0,2016,0.0,296000.0
4,12.426647611387448,9.547272485004283,11.8,2.0,-37.9033,145.0296,13.729633693290735,3578.0,2017,6.505784060128229,1850000.0
2,6.051274845873384,9.833435576589446,11.8,1.0,-37.8986,145.042,13.729633693290735,3578.0,2016,0.0,475000.0
3,6.051274845873384,12.324207231012657,11.8,2.0,-37.9062,145.02700000000004,13.729633693290735,3578.0,2016,5.476463551931511,820000.0
3,6.051274845873384,12.324207231012657,11.8,2.0,-37.9061,145.0478,13.729633693290735,3578.0,2016,5.948034989180646,940000.0
2,12.426647611387448,12.324207231012657,11.8,1.0,-37.9092,145.0507,13.729633693290735,3578.0,2016,6.39024066706535,1668000.0
3,12.426647611387448,10.427165182724458,11.8,2.0,-37.9071,145.0439,13.729633693290735,3578.0,2017,0.0,1470000.0
2,12.426647611387448,9.420409710338928,11.8,1.0,-37.9048,145.0418,13.729633693290735,3578.0,2017,6.280395838960195,981000.0
2,6.051274845873384,8.64588154048489,11.8,1.0,-37.903,145.0452,13.729633693290735,3578.0,2017,0.0,430000.0
1,6.051274845873384,9.547272485004283,11.8,1.0,-37.9016,145.0414,13.729633693290735,3578.0,2016,0.0,362000.0
2,6.051274845873384,7.09739160489395,11.8,1.0,-37.903,145.0452,13.729633693290735,3578.0,2016,0.0,410000.0
4,9.337350538599642,9.833435576589446,11.8,2.0,-37.9021,145.0357,13.729633693290735,3578.0,2016,4.976733742420574,1197000.0
3,12.426647611387448,12.324207231012657,11.8,2.0,-37.9043,145.0358,13.729633693290735,3578.0,2016,6.541029999189903,1690000.0
1,6.051274845873384,8.76987997146933,11.8,1.0,-37.9016,145.0414,13.729633693290735,3578.0,2016,0.0,447000.0
2,12.426647611387448,7.463914277402709,11.8,1.0,-37.9024,145.0539,13.729633693290735,3578.0,2016,6.115892125483034,1177000.0
2,6.051274845873384,10.185216284987277,11.8,1.0,-37.9011,145.0474,13.729633693290735,3578.0,2016,4.553876891600541,617500.0
2,6.051274845873384,8.76987997146933,11.8,1.0,-37.9021,145.0417,13.729633693290735,3578.0,2016,0.0,479500.0
4,12.426647611387448,11.984082915492682,11.8,2.0,-37.9061,145.0366,13.729633693290735,3578.0,2016,6.473890696352274,2050000.0
2,6.051274845873384,10.099809245394255,11.8,1.0,-37.9031,145.0444,13.729633693290735,3578.0,2016,0.0,405000.0
2,6.051274845873384,8.76987997146933,11.8,1.0,-37.9014,145.0418,13.729633693290735,3578.0,2016,0.0,450000.0
3,12.426647611387448,7.231509676813348,8.2,1.0,-37.7955,144.8784,8.664205200135687,5058.0,2016,6.280395838960195,1061000.0
6,12.426647611387448,8.913382456337054,8.2,3.0,-37.8053,144.8681,8.664205200135687,5058.0,2016,6.318968113746434,1020000.0
2,12.426647611387448,9.881664099258742,8.2,1.0,-37.7933,144.876,8.664205200135687,5058.0,2016,6.09807428216624,912500.0
3,12.426647611387448,9.881664099258742,8.2,2.0,-37.7914,144.8742,8.664205200135687,5058.0,2016,5.87493073085203,1074000.0
3,12.426647611387448,8.82018930081173,8.2,1.0,-37.7917,144.8688,8.664205200135687,5058.0,2016,6.400257445308821,1021000.0
3,12.426647611387448,10.185216284987277,8.2,1.0,-37.7958,144.8645,8.664205200135687,5058.0,2016,6.878326468291325,1415000.0
4,12.426647611387448,8.357559868488613,8.2,1.0,-37.7906,144.8687,8.664205200135687,5058.0,2017,5.545177444479562,710000.0
4,12.426647611387448,8.357559868488613,8.2,2.0,-37.7926,144.8639,8.664205200135687,5058.0,2017,5.968707559985366,837000.0
3,12.426647611387448,8.357559868488613,8.2,1.0,-37.7916,144.8673,8.664205200135687,5058.0,2017,5.8916442118257715,850000.0
4,12.426647611387448,8.357559868488613,8.2,2.0,-37.7903,144.8639,8.664205200135687,5058.0,2016,6.210600077024653,850000.0
6,6.051274845873384,8.357559868488613,8.2,2.0,-37.809,144.8686,8.664205200135687,5058.0,2016,0.0,520000.0
3,6.051274845873384,8.82018930081173,8.2,1.0,-37.7964,144.8672,8.664205200135687,5058.0,2016,0.0,347000.0
4,12.426647611387448,8.82018930081173,8.2,2.0,-37.7992,144.8772,8.664205200135687,5058.0,2016,0.0,1225000.0
2,12.426647611387448,9.547272485004283,8.2,1.0,-37.7952,144.8749,8.664205200135687,5058.0,2016,0.0,438000.0
2,12.426647611387448,8.357559868488613,8.2,1.0,-37.8095,144.869,8.664205200135687,5058.0,2016,4.532599493153256,360000.0
2,9.337350538599642,9.881664099258742,8.2,1.0,-37.7926,144.8809,8.664205200135687,5058.0,2016,4.976733742420574,620000.0
2,12.426647611387448,8.357559868488613,8.2,1.0,-37.806,144.8674,8.664205200135687,5058.0,2016,4.394449154672439,415000.0
3,12.426647611387448,9.881664099258742,8.2,1.0,-37.8066,144.8666,8.664205200135687,5058.0,2016,5.713732805509369,723000.0
4,6.051274845873384,8.357559868488613,8.2,2.0,-37.809,144.8686,8.664205200135687,5058.0,2016,0.0,530000.0
3,12.426647611387448,8.82018930081173,8.2,1.0,-37.8067,144.8761,8.664205200135687,5058.0,2016,5.8522024797744745,967000.0
3,12.426647611387448,8.357783625731019,8.2,1.0,-37.7914,144.8812,8.664205200135687,5058.0,2016,6.093569770045136,840000.0
1,6.051274845873384,8.357559868488613,8.2,1.0,-37.8067,144.8678,8.664205200135687,5058.0,2017,0.0,241000.0
3,12.426647611387448,10.185216284987277,8.2,1.0,-37.7941,144.881,8.664205200135687,5058.0,2017,6.023447592961033,910000.0
2,6.051274845873384,9.547272485004283,8.2,1.0,-37.7968,144.8735,8.664205200135687,5058.0,2016,0.0,470000.0
3,12.426647611387448,8.357559868488613,8.2,1.0,-37.7937,144.8732,8.664205200135687,5058.0,2016,6.089044875446846,820000.0
3,12.426647611387448,8.357783625731019,8.2,1.0,-37.7915,144.8733,8.664205200135687,5058.0,2016,5.869296913133774,756000.0
3,12.426647611387448,8.82018930081173,8.2,1.0,-37.791,144.8658,8.664205200135687,5058.0,2016,6.391917113392602,845000.0
4,12.426647611387448,8.76987997146933,8.2,1.0,-37.8001,144.877,8.664205200135687,5058.0,2016,6.238324625039508,850000.0
3,9.337350538599642,10.149764536741214,8.2,1.0,-37.8038,144.8679,8.664205200135687,5058.0,2016,5.545177444479562,620000.0
2,12.426647611387448,7.231509676813348,8.2,1.0,-37.7913,144.8689,8.664205200135687,5058.0,2016,6.391917113392602,1001000.0
3,12.426647611387448,8.357559868488613,8.2,2.0,-37.7995,144.8794,8.664205200135687,5058.0,2016,5.820082930352362,875000.0
2,9.337350538599642,8.357559868488613,8.2,1.0,-37.7956,144.8641,8.664205200135687,5058.0,2016,5.003946305945459,520000.0
3,12.426647611387448,8.357559868488613,8.2,1.0,-37.7908,144.8793,8.664205200135687,5058.0,2016,6.075346031088684,915000.0
4,12.426647611387448,8.357559868488613,8.2,1.0,-37.7919,144.8793,8.664205200135687,5058.0,2016,6.056784013228625,830000.0
2,9.337350538599642,10.185216284987277,8.2,2.0,-37.7991,144.879,8.664205200135687,5058.0,2017,0.0,510000.0
2,6.051274845873384,10.185216284987277,8.2,1.0,-37.8004,144.8647,8.664205200135687,5058.0,2017,5.043425116919247,545000.0
5,12.426647611387448,10.185216284987277,8.2,1.0,-37.8008,144.8665,8.664205200135687,5058.0,2016,6.1463292576688975,691000.0
3,12.426647611387448,8.357559868488613,8.2,1.0,-37.7958,144.8774,8.664205200135687,5058.0,2016,6.206575926724928,991000.0
3,12.426647611387448,9.547272485004283,8.2,1.0,-37.7911,144.8821,8.664205200135687,5058.0,2016,6.1070228877422545,913000.0
2,12.426647611387448,8.357559868488613,8.2,1.0,-37.8009,144.8653,8.664205200135687,5058.0,2016,6.137727054086234,850000.0
2,12.426647611387448,8.82018930081173,8.2,1.0,-37.7908,144.8717,8.664205200135687,5058.0,2016,5.733341276897746,705000.0
3,12.426647611387448,8.82018930081173,8.2,1.0,-37.79,144.86700000000005,8.664205200135687,5058.0,2016,6.0063531596017325,709000.0
3,12.426647611387448,8.82018930081173,8.2,2.0,-37.7923,144.8814,8.664205200135687,5058.0,2016,6.102558594613569,900000.0
2,12.426647611387448,9.881664099258742,8.2,1.0,-37.8058,144.875,8.664205200135687,5058.0,2016,5.560681631015528,790000.0
2,12.426647611387448,9.881664099258742,8.2,1.0,-37.8021,144.8629,8.664205200135687,5058.0,2016,5.5909869805108565,770000.0
2,12.426647611387448,7.231509676813348,8.2,1.0,-37.7905,144.8714,8.664205200135687,5058.0,2016,5.087596335232384,495000.0
3,12.426647611387448,8.357559868488613,8.2,1.0,-37.7936,144.8639,8.664205200135687,5058.0,2017,6.90875477931522,1575000.0
2,12.426647611387448,8.357559868488613,8.2,1.0,-37.8067,144.8707,8.664205200135687,5058.0,2017,6.440946540632921,326500.0
3,12.426647611387448,10.185216284987277,8.2,2.0,-37.7991,144.8768,8.664205200135687,5058.0,2017,6.255750041753367,1028000.0
1,6.051274845873384,8.357559868488613,8.2,1.0,-37.7993,144.8794,8.664205200135687,5058.0,2017,6.444131256700441,288000.0
3,12.426647611387448,8.357559868488613,8.2,1.0,-37.7978,144.8743,8.664205200135687,5058.0,2016,6.285998094508865,1151500.0
3,12.426647611387448,10.185216284987277,8.2,1.0,-37.7912,144.868,8.664205200135687,5058.0,2016,6.218600119691729,860000.0
3,12.426647611387448,8.82018930081173,8.2,1.0,-37.796,144.8728,8.664205200135687,5058.0,2016,5.921578419643816,805000.0
2,6.051274845873384,8.357559868488613,8.2,1.0,-37.796,144.8634,8.664205200135687,5058.0,2016,0.0,262500.0
2,12.426647611387448,9.547272485004283,8.2,1.0,-37.7956,144.8762,8.664205200135687,5058.0,2016,0.0,450000.0
3,12.426647611387448,8.357559868488613,8.2,2.0,-37.8019,144.8663,8.664205200135687,5058.0,2016,6.1463292576688975,935000.0
4,12.426647611387448,8.64588154048489,8.2,2.0,-37.8107,144.8666,8.664205200135687,5058.0,2016,6.501289670540389,830000.0
2,6.051274845873384,8.357559868488613,8.2,1.0,-37.7966,144.8716,8.664205200135687,5058.0,2016,0.0,456000.0
3,12.426647611387448,8.357559868488613,8.2,1.0,-37.7943,144.8741,8.664205200135687,5058.0,2016,5.7745515455444085,660000.0
2,6.051274845873384,12.301380752661917,8.2,1.0,-37.8079,144.8684,8.664205200135687,5058.0,2016,6.661854740545311,420000.0
3,12.426647611387448,8.357559868488613,8.2,2.0,-37.7937,144.8782,8.664205200135687,5058.0,2016,5.817111159963204,820000.0
5,12.426647611387448,9.881664099258742,8.2,2.0,-37.7908,144.8711,8.664205200135687,5058.0,2016,5.8664680569332965,1030000.0
3,12.426647611387448,9.881664099258742,8.2,1.0,-37.7901,144.8682,8.664205200135687,5058.0,2016,5.986452005284438,878000.0
2,12.426647611387448,8.763031414441148,13.9,1.0,-37.7812,144.8121,8.664205200135687,2185.0,2016,6.511745329644728,765000.0
3,12.426647611387448,9.547272485004283,13.9,2.0,-37.7801,144.8121,8.664205200135687,2185.0,2017,6.444131256700441,730000.0
2,12.426647611387448,7.2258889099523484,13.9,1.0,-37.7778,144.81799999999996,8.664205200135687,2185.0,2017,6.548219102762372,730000.0
3,12.426647611387448,8.357559868488613,13.9,2.0,-37.7792,144.8117,8.664205200135687,2185.0,2016,6.406879986069314,593000.0
4,12.426647611387448,7.2258889099523484,13.9,1.0,-37.7825,144.8221,8.664205200135687,2185.0,2016,6.731018100482083,816000.0
3,12.426647611387448,8.357559868488613,13.9,1.0,-37.7801,144.8229,8.664205200135687,2185.0,2016,6.561030665896573,720000.0
2,9.337350538599642,8.812881244662506,13.9,1.0,-37.7836,144.8256,8.664205200135687,2185.0,2017,4.31748811353631,300000.0
2,12.426647611387448,8.763031414441148,13.9,1.0,-37.7835,144.8176,8.664205200135687,2185.0,2016,6.548219102762372,670000.0
3,12.426647611387448,8.763031414441148,13.9,1.0,-37.7765,144.8175,8.664205200135687,2185.0,2017,6.548219102762372,685000.0
2,12.426647611387448,8.763031414441148,13.9,1.0,-37.7795,144.8204,8.664205200135687,2185.0,2016,6.282266746896006,600000.0
3,12.426647611387448,8.357559868488613,13.9,1.0,-37.7842,144.8175,8.664205200135687,2185.0,2016,6.548219102762372,600000.0
1,6.051274845873384,9.547272485004283,13.9,1.0,-37.7852,144.8272,8.664205200135687,2185.0,2016,7.761319180947987,185000.0
2,6.051274845873384,8.763031414441148,13.9,1.0,-37.7761,144.8164,8.664205200135687,2185.0,2016,5.298317366548036,463000.0
2,9.337350538599642,8.763031414441148,13.9,1.0,-37.7796,144.8252,8.664205200135687,2185.0,2016,0.0,319000.0
4,12.426647611387448,6.629714235917706,13.9,1.0,-37.7795,144.8196,8.664205200135687,2185.0,2017,6.548219102762372,660000.0
3,6.051274845873384,6.629714235917706,13.9,2.0,-37.7848,144.8231,8.664205200135687,2185.0,2017,6.042632833682381,560000.0
3,12.426647611387448,8.812881244662506,13.9,1.0,-37.7808,144.8186,8.664205200135687,2185.0,2017,6.54534966033442,625000.0
3,12.426647611387448,7.2258889099523484,13.9,1.0,-37.7817,144.8159,8.664205200135687,2185.0,2017,6.612041034833092,791000.0
2,12.426647611387448,8.763031414441148,13.9,1.0,-37.7806,144.8159,8.664205200135687,2185.0,2016,6.210600077024653,541000.0
3,12.426647611387448,9.881664099258742,13.9,1.0,-37.7789,144.8209,8.664205200135687,2185.0,2016,6.282266746896006,760000.0
3,12.426647611387448,8.763031414441148,13.9,1.0,-37.7809,144.8228,8.664205200135687,2185.0,2016,6.548219102762372,840000.0
1,6.051274845873384,10.185216284987277,13.9,1.0,-37.7833,144.8266,8.664205200135687,2185.0,2016,3.6109179126442243,145000.0
2,12.426647611387448,8.763031414441148,13.9,1.0,-37.7813,144.8234,8.664205200135687,2185.0,2016,6.139884552226255,460000.0
2,6.051274845873384,7.231509676813348,13.9,1.0,-37.7839,144.8239,8.664205200135687,2185.0,2016,0.0,190000.0
3,9.337350538599642,8.82018930081173,10.9,1.0,-37.8203,144.8386,8.664205200135687,962.0,2016,4.882801922586371,430000.0
